Miejscowość,Parafia,Rodzaj Księgi,Rok od,Rok do
PARAFIE ODLEGŁE ->,Skole (diec. lwowska),Chrzty,1854,1858
PARAFIE ODLEGŁE ->,Skole (diec. lwowska),Zgony,1854,1858
PARAFIE ODLEGŁE ->,Szczerzec (diec. lwowska),Zgony,1812,1830
PARAFIE ODLEGŁE ->,Wniebowzięcia MB w m. Uhnów,Chrzty,1759,1905
PARAFIE ODLEGŁE ->,Wniebowzięcia MB w m. Uhnów,Śluby,1762,1878
PARAFIE ODLEGŁE ->,Wniebowzięcia MB w m. Uhnów,Zgony,1739,1898
PARAFIE ODLEGŁE ->,Uhrynów (Diecezja Lwowska),Chrzty,1745,1778
PARAFIE ODLEGŁE ->,Uhrynów (Diecezja Lwowska),Śluby,1745,1777
PARAFIE ODLEGŁE ->,Uhrynów (Diecezja Lwowska),Zgony,1745,1777
PARAFIE ODLEGŁE ->,Waręż (Diecezja Lwowska),Chrzty,1684,1757
PARAFIE ODLEGŁE ->,Waręż (Diecezja Lwowska),Śluby,1687,1718
PARAFIE ODLEGŁE ->,Żółkiew,Śluby,1920,1925
-> ARCHIEP. GR-KAT LWOWSKA,Felsztyn (gr.-kat.)(eparch. lwowska),Chrzty,1784,1790
-> ARCHIEP. GR-KAT LWOWSKA,Felsztyn (gr.-kat.)(eparch. lwowska),Śluby,1785,1886
-> ARCHIEP. GR-KAT LWOWSKA,Felsztyn (gr.-kat.)(eparch. lwowska),Zgony,1784,1836
-> DIECEZJA ŁUCKA,Litowiż,Chrzty,1887,1887
-> DIECEZJA ŁUCKA,Korytnica (Diecezja łucka),Chrzty,1827,1835
-> DIECEZJA ŁUCKA,Korytnica (Diecezja łucka),Śluby,1835,1835
-> DIECEZJA ŁUCKA,Korytnica (Diecezja łucka),Zgony,1835,1835
-> DIECEZJA ŁUCKA,Ostrówki (diec. łucka),Śluby,1827,1865
-> DIECEZJA ŁUCKA,Swojczów (Diecezja łucka),Chrzty,1835,1840
-> DIECEZJA ŁUCKA,Swojczów (Diecezja łucka),Śluby,1835,1840
-> DIECEZJA ŁUCKA,Swojczów (Diecezja łucka),Zgony,1835,1840
-> DIECEZJA ŁUCKA,Turzysk (Diecezja łucka),Chrzty,1827,1847
-> DIECEZJA ŁUCKA,Turzysk (Diecezja łucka),Śluby,1827,1847
-> DIECEZJA ŁUCKA,Turzysk (Diecezja łucka),Zgony,1835,1835
-> DIECEZJA ŁUCKA,Luboml (Diecezja łucka),Chrzty,1827,1847
-> DIECEZJA ŁUCKA,Luboml (Diecezja łucka),Śluby,1827,1915
-> DIECEZJA ŁUCKA,Luboml (Diecezja łucka),Zgony,1827,1847
-> DIECEZJA ŁUCKA,Złotniki,Śluby,1862,1862
-> DIECEZJA ŁUCKA,pw. Wniebowzięcia Matki Bożej,Chrzty,1916,1921
-> DIECEZJA ŁUCKA,pw. Wniebowzięcia Matki Bożej,Śluby,1916,1921
-> DIECEZJA ŁUCKA,pw. Wniebowzięcia Matki Bożej,Zgony,1916,1921
-> DIECEZJA ŁUCKA,Włodzimierz Wołyński (św. św. Joachima i Anny),Chrzty,1890,1891
-> DIECEZJA ŁUCKA,Włodzimierz Wołyński (św. św. Joachima i Anny),Śluby,1890,1919
-> DIECEZJA ŁUCKA,Włodzimierz Wołyński (św. św. Joachima i Anny),Zgony,1890,1919
-> ARCHIDIECEZJA PRZEMYSKA,pw. św. Marcina,Chrzty,1827,1922
-> ARCHIDIECEZJA PRZEMYSKA,pw. św. Marcina,Śluby,1827,1939
-> ARCHIDIECEZJA PRZEMYSKA,pw. św. Marcina,Zgony,1884,1925
-> ARCHIDIECEZJA PRZEMYSKA,Głowienka (Archidiecezja przemyska),Śluby,1784,1844
-> ARCHIDIECEZJA PRZEMYSKA,pw. św. Barbary,Śluby,1865,1883
-> ARCHIDIECEZJA PRZEMYSKA,pw. Matki Bożej Pocieszenia,Chrzty,1863,1922
-> ARCHIDIECEZJA PRZEMYSKA,pw. Matki Bożej Pocieszenia,Śluby,1911,1921
-> ARCHIDIECEZJA PRZEMYSKA,Mużyłowice (diec. przemyska),Zgony,1883,1928
-> ARCHIDIECEZJA PRZEMYSKA,Laszki Murowane (archidiec. przemyska),Chrzty,1849,1907
-> ARCHIDIECEZJA PRZEMYSKA,Rzepnik (gr.-kat.) (Archidiecezja przemyska),Chrzty,1784,1915
-> ARCHIDIECEZJA PRZEMYSKA,Rzepnik (gr.-kat.) (Archidiecezja przemyska),Śluby,1784,1930
-> ARCHIDIECEZJA PRZEMYSKA,Rzepnik (gr.-kat.) (Archidiecezja przemyska),Zgony,1785,1945
-> ARCHIDIECEZJA PRZEMYSKA,Sanok (Archidiecezja przemyska),Zgony,1803,1904
-> ARCHIDIECEZJA PRZEMYSKA,Stary Sambor (diec. przemyska),Chrzty,1851,1873
-> ARCHIDIECEZJA PRZEMYSKA,Zręcin (Archidiecezja przemyska),Śluby,1858,1908
-> DIECEZJA RZESZOWSKA,pw. św. Bartłomieja,Chrzty,1784,1920
-> DIECEZJA RZESZOWSKA,pw. św. Bartłomieja,Śluby,1784,1909
-> DIECEZJA RZESZOWSKA,pw. św. Bartłomieja,Zgony,1785,1872
-> DIECEZJA RZESZOWSKA,pw. św. Antoniego Padewskiego,Chrzty,1784,1879
-> DIECEZJA RZESZOWSKA,pw. św. Antoniego Padewskiego,Śluby,1786,1848
-> DIECEZJA RZESZOWSKA,pw. św. Antoniego Padewskiego,Zgony,1785,1850
-> DIECEZJA RZESZOWSKA,pw. Niepokalanego Serca NMP,Chrzty,1784,1833
-> DIECEZJA RZESZOWSKA,pw. Niepokalanego Serca NMP,Śluby,1784,1837
-> DIECEZJA RZESZOWSKA,pw. Niepokalanego Serca NMP,Zgony,1784,1832
-> DIECEZJA RZESZOWSKA,pw. Narodzenia NMP,Chrzty,1786,1845
-> DIECEZJA RZESZOWSKA,pw. Narodzenia NMP,Śluby,1786,1888
-> DIECEZJA RZESZOWSKA,pw. Narodzenia NMP,Zgony,1786,1891
-> DIECEZJA SANDOMIERSKA,pw. św. Marii Magdaleny,Śluby,1786,1842
-> DIECEZJA SANDOMIERSKA,Spie,Chrzty,1840,1849
-> DIECEZJA SANDOMIERSKA,Spie,Śluby,1840,1921
-> DIECEZJA TARNOWSKA,Czarna (diec. Tarnowska),Chrzty,1852,1883
-> DIECEZJA TARNOWSKA,Czarna (diec. Tarnowska),Śluby,1791,1939
-> DIECEZJA TARNOWSKA,pw. Matki Bożej Anielskiej,Zgony,1860,1936
-> DIECEZJA TARNOWSKA,Pilzno (Diecezja tarnowska),Zgony,1839,1890
-> POW. BRZESKI,Domaczewo (gr.-kat.),Śluby,1798,1833
-> POW. BRZESKI,Brześć,Chrzty,1700,1914
-> POW. BRZESKI,Brześć,Śluby,1802,1914
-> POW. BRZESKI,Brześć,Zgony,1803,1914
-> POW. BRZESKI,Brześć (gr.-kat.),Chrzty,1832,1834
-> ARCHIDIECEZJA MOHYLEWSKA,Moskwa (śś. Apostołów Piotra i Pawła),Śluby,1827,1926
-> ARCHIDIECEZJA MOHYLEWSKA,Bernauł,Śluby,1913,1928
-> ARCHIDIECEZJA MOHYLEWSKA,Chabarowsk,Chrzty,1910,1922
-> ARCHIDIECEZJA MOHYLEWSKA,Chabarowsk,Śluby,1910,1922
-> ARCHIDIECEZJA MOHYLEWSKA,Chabarowsk,Zgony,1910,1922
-> ARCHIDIECEZJA MOHYLEWSKA,Jarosław (diec. mohylewska),Śluby,1896,1918
-> ARCHIDIECEZJA MOHYLEWSKA,Taszkient,Chrzty,1902,1917
-> ARCHIDIECEZJA MOHYLEWSKA,Taszkient,Śluby,1902,1917
-> ARCHIDIECEZJA MOHYLEWSKA,Taszkient,Zgony,1902,1917
-> ARCHIDIECEZJA MOHYLEWSKA,Tambow,Chrzty,1905,1916
-> ARCHIDIECEZJA MOHYLEWSKA,Tambow,Śluby,1905,1916
-> ARCHIDIECEZJA MOHYLEWSKA,Charków,Chrzty,1899,1916
-> ARCHIDIECEZJA MOHYLEWSKA,Charków,Śluby,1899,1916
-> ARCHIDIECEZJA MOHYLEWSKA,Charków,Zgony,1899,1919
-> ARCHIDIECEZJA MOHYLEWSKA,Ufa,Śluby,1895,1919
-> ARCHIDIECEZJA MOHYLEWSKA,Orenburg,Chrzty,1840,1887
-> ARCHIDIECEZJA MOHYLEWSKA,p.w. Opieki Matki Bożej Królowej Różańca Święteg,Chrzty,1864,1879
-> ARCHIDIECEZJA MOHYLEWSKA,p.w. Opieki Matki Bożej Królowej Różańca Święteg,Śluby,1860,1909
-> ARCHIDIECEZJA MOHYLEWSKA,Kaługa,Śluby,1879,1916
-> ARCHIDIECEZJA MOHYLEWSKA,Woroneż,Chrzty,1863,1869
-> ARCHIDIECEZJA MOHYLEWSKA,Woroneż,Śluby,1863,1879
-> ARCHIDIECEZJA MOHYLEWSKA,Nowonikołajewsk / Nowosybirsk,Chrzty,1907,1909
-> ARCHIDIECEZJA MOHYLEWSKA,Nowonikołajewsk / Nowosybirsk,Śluby,1907,1919
-> ARCHIDIECEZJA MOHYLEWSKA,Władywostok,Chrzty,1901,1914
-> ARCHIDIECEZJA MOHYLEWSKA,Władywostok,Śluby,1900,1922
-> ARCHIDIECEZJA MOHYLEWSKA,Władywostok,Zgony,1900,1922
-> CHINY,pw. Stanisława Biskupa,Chrzty,1906,1923
-> CHINY,pw. Stanisława Biskupa,Śluby,1907,1919
-> CHINY,pw. Stanisława Biskupa,Zgony,1907,1919
-> DIECEZJA TYRASPOLSKA,Saratów,Chrzty,1897,1906
-> DIECEZJA TYRASPOLSKA,Odessa,Śluby,1900,1909
-> DIECEZJA TYRASPOLSKA,Jekaterynosław,Chrzty,1897,1909
-> DIECEZJA TYRASPOLSKA,Kiszyniów,Chrzty,1910,1922
-> DIECEZJA TYRASPOLSKA,Kiszyniów,Śluby,1822,1921
-> DIECEZJA TYRASPOLSKA,Kiszyniów,Zgony,1880,1922
INNE,Urząd Pow. Lub. Do Spraw Powinności Wojskowych,Chrzty,1877,1896
INNE,19 PUW,Zgony,0,1925
INNE,Bristol,Zgony,1996,2003
INNE,Rudnik nad Sanem (Seminarium Nauczycielskie),Chrzty,1,1
